ticket_id,customer_id,issue_type,resolved
TIC_02812,CUST_03898,Technical,Yes
TIC_02813,CUST_00663,General,No
TIC_02814,CUST_07645,Technical,Yes
TIC_02815,CUST_01518,General,Yes
TIC_02816,CUST_03738,Technical,No
TIC_02817,CUST_05023,General,Yes
TIC_02818,CUST_02459,Technical,No
TIC_02819,CUST_06950,Technical,Yes
TIC_02820,CUST_01960,General,Yes
TIC_02821,CUST_03382,Billing,Yes
TIC_02822,CUST_07491,General,No
TIC_02823,CUST_08393,Technical,Yes
TIC_02824,CUST_09541,General,No
TIC_02825,CUST_08077,Billing,No
TIC_02826,CUST_04616,Technical,Yes
TIC_02827,CUST_02977,Technical,Yes
TIC_02828,CUST_05843,Billing,No
TIC_02829,CUST_01432,General,Yes
TIC_02830,CUST_03369,Technical,Yes
TIC_02831,CUST_00302,General,Yes
TIC_02832,CUST_03298,General,Yes
TIC_02833,CUST_05779,General,Yes
TIC_02834,CUST_07681,General,No
TIC_02835,CUST_06218,General,Yes
TIC_02836,CUST_02611,Technical,Yes
TIC_02837,CUST_05064,General,Yes
TIC_02838,CUST_06260,Billing,Yes
TIC_02839,CUST_02663,Billing,Yes
TIC_02840,CUST_01136,Technical,Yes
TIC_02841,CUST_07567,Billing,Yes
TIC_02842,CUST_03648,Billing,Yes
TIC_02843,CUST_00110,Billing,Yes
TIC_02844,CUST_00429,General,Yes
TIC_02845,CUST_07213,Technical,Yes
TIC_02846,CUST_06453,Billing,Yes
TIC_02847,CUST_08450,Billing,No
TIC_02848,CUST_01979,Billing,Yes
TIC_02849,CUST_05776,Technical,Yes
TIC_02850,CUST_05508,Billing,Yes
TIC_02851,CUST_08016,General,Yes
TIC_02852,CUST_04879,General,No
TIC_02853,CUST_07023,General,No
TIC_02854,CUST_08880,Billing,Yes
TIC_02855,CUST_07948,Billing,Yes
TIC_02856,CUST_01594,Billing,Yes
TIC_02857,CUST_09364,Technical,Yes
TIC_02858,CUST_06483,General,Yes
TIC_02859,CUST_04812,Technical,Yes
TIC_02860,CUST_01694,Technical,Yes
TIC_02861,CUST_02749,General,Yes
TIC_02862,CUST_09549,General,Yes
TIC_02863,CUST_09338,General,Yes
TIC_02864,CUST_09706,General,Yes
TIC_02865,CUST_05100,General,Yes
TIC_02866,CUST_02740,Technical,No
TIC_02867,CUST_09250,Technical,Yes
TIC_02868,CUST_07955,Billing,Yes
TIC_02869,CUST_06049,General,No
TIC_02870,CUST_07145,Billing,Yes
TIC_02871,CUST_08722,Technical,Yes
TIC_02872,CUST_06155,General,Yes
TIC_02873,CUST_03495,General,Yes
TIC_02874,CUST_09203,Technical,Yes
TIC_02875,CUST_08497,Billing,Yes
TIC_02876,CUST_05115,Billing,Yes
TIC_02877,CUST_01339,Technical,Yes
TIC_02878,CUST_00663,General,No
TIC_02879,CUST_08402,Technical,Yes
TIC_02880,CUST_01952,Technical,Yes
TIC_02881,CUST_02311,Billing,Yes
TIC_02882,CUST_02718,Billing,Yes
TIC_02883,CUST_03009,Billing,Yes
TIC_02884,CUST_00515,General,Yes
TIC_02885,CUST_02657,General,Yes
TIC_02886,CUST_00290,Billing,Yes
TIC_02887,CUST_01397,Billing,Yes
TIC_02888,CUST_09026,Billing,Yes
TIC_02889,CUST_06373,Billing,Yes
TIC_02890,CUST_07891,Technical,Yes
TIC_02891,CUST_09531,General,Yes
TIC_02892,CUST_04780,Technical,No
TIC_02893,CUST_04077,General,Yes
TIC_02894,CUST_07995,Billing,Yes
TIC_02895,CUST_01145,Billing,Yes
TIC_02896,CUST_07601,Technical,Yes
TIC_02897,CUST_07976,Billing,Yes
TIC_02898,CUST_03215,Technical,Yes
TIC_02899,CUST_01444,General,No
TIC_02900,CUST_03025,General,Yes
TIC_02901,CUST_07020,Technical,Yes
TIC_02902,CUST_06538,General,Yes
TIC_02903,CUST_00138,General,Yes
TIC_02904,CUST_01718,Technical,Yes
TIC_02905,CUST_05345,Technical,Yes
TIC_02906,CUST_07307,General,Yes
TIC_02907,CUST_07144,Technical,Yes
TIC_02908,CUST_06202,Billing,Yes
TIC_02909,CUST_01671,Technical,Yes
TIC_02910,CUST_09788,Billing,Yes
TIC_02911,CUST_04887,Billing,No
TIC_02912,CUST_02325,Technical,Yes
TIC_02913,CUST_03896,Billing,Yes
TIC_02914,CUST_08522,Technical,Yes
TIC_02915,CUST_00841,Billing,No
TIC_02916,CUST_02121,Billing,Yes
TIC_02917,CUST_03658,Billing,Yes
TIC_02918,CUST_02913,General,Yes
TIC_02919,CUST_04011,General,Yes
TIC_02920,CUST_02436,Billing,No
TIC_02921,CUST_07648,Technical,No
TIC_02922,CUST_09069,Billing,No
TIC_02923,CUST_02920,Technical,Yes
TIC_02924,CUST_00355,Billing,Yes
TIC_02925,CUST_00017,General,Yes
TIC_02926,CUST_00476,General,Yes
TIC_02927,CUST_01766,Technical,Yes
TIC_02928,CUST_02864,Technical,Yes
TIC_02929,CUST_00917,Technical,Yes
TIC_02930,CUST_02672,General,Yes
TIC_02931,CUST_07092,General,Yes
TIC_02932,CUST_07382,General,Yes
TIC_02933,CUST_07533,Technical,Yes
TIC_02934,CUST_08023,Billing,Yes
TIC_02935,CUST_05705,General,Yes
TIC_02936,CUST_07014,General,Yes
TIC_02937,CUST_05327,General,Yes
TIC_02938,CUST_06144,Technical,Yes
TIC_02939,CUST_03830,Technical,Yes
TIC_02940,CUST_04839,Technical,Yes
TIC_02941,CUST_01788,Technical,Yes
TIC_02942,CUST_02966,Billing,Yes
TIC_02943,CUST_02827,Billing,Yes
TIC_02944,CUST_04171,General,Yes
TIC_02945,CUST_02245,Billing,Yes
TIC_02946,CUST_04894,Billing,Yes
TIC_02947,CUST_07790,General,Yes
TIC_02948,CUST_03689,Technical,Yes
TIC_02949,CUST_00367,Billing,Yes
TIC_02950,CUST_00923,Billing,Yes
TIC_02951,CUST_07115,Billing,Yes
TIC_02952,CUST_06776,Billing,No
TIC_02953,CUST_05521,General,Yes
TIC_02954,CUST_09956,Billing,Yes
TIC_02955,CUST_05021,Technical,Yes
TIC_02956,CUST_06954,Technical,Yes
TIC_02957,CUST_01993,Technical,Yes
TIC_02958,CUST_04974,General,Yes
TIC_02959,CUST_00198,General,No
TIC_02960,CUST_02497,Billing,Yes
TIC_02961,CUST_00051,General,Yes
TIC_02962,CUST_04596,General,Yes
TIC_02963,CUST_04874,General,Yes
TIC_02964,CUST_00946,General,Yes
TIC_02965,CUST_08437,Billing,Yes
TIC_02966,CUST_06708,Technical,Yes
TIC_02967,CUST_02958,General,Yes
TIC_02968,CUST_03843,Billing,Yes
TIC_02969,CUST_01152,Technical,Yes
TIC_02970,CUST_01007,Billing,Yes
TIC_02971,CUST_03309,Technical,Yes
TIC_02972,CUST_07029,Billing,Yes
TIC_02973,CUST_08058,Technical,Yes
TIC_02974,CUST_07018,Billing,No
TIC_02975,CUST_00097,General,Yes
TIC_02976,CUST_05454,Technical,Yes
TIC_02977,CUST_07332,Billing,Yes
TIC_02978,CUST_09622,General,Yes
TIC_02979,CUST_05965,Technical,Yes
TIC_02980,CUST_06955,Technical,Yes
TIC_02981,CUST_00629,Billing,Yes
TIC_02982,CUST_07607,Billing,Yes
TIC_02983,CUST_06695,Technical,Yes
TIC_02984,CUST_07238,Billing,Yes
TIC_02985,CUST_07101,Billing,Yes
TIC_02986,CUST_05755,Technical,Yes
TIC_02987,CUST_06231,General,Yes
TIC_02988,CUST_08295,General,No
TIC_02989,CUST_08175,General,Yes
TIC_02990,CUST_04262,Billing,Yes
TIC_02991,CUST_05429,Billing,Yes
TIC_02992,CUST_03688,Technical,No
TIC_02993,CUST_01957,Technical,Yes
TIC_02994,CUST_05950,Billing,Yes
TIC_02995,CUST_00325,Technical,Yes
TIC_02996,CUST_01872,Billing,No
TIC_02997,CUST_01286,Billing,Yes
TIC_02998,CUST_03218,Billing,Yes
TIC_02999,CUST_09757,Technical,No
TIC_03000,CUST_01581,Technical,No
TIC_03001,CUST_04055,General,Yes
TIC_03002,CUST_01185,Billing,Yes
TIC_03003,CUST_00083,General,Yes
TIC_03004,CUST_09691,Technical,Yes
TIC_03005,CUST_01397,Billing,Yes
TIC_03006,CUST_05403,Billing,Yes
TIC_03007,CUST_07499,Technical,Yes
TIC_03008,CUST_08781,Technical,No
TIC_03009,CUST_06796,Billing,Yes
TIC_03010,CUST_06216,Billing,Yes
TIC_03011,CUST_03418,General,Yes
TIC_03012,CUST_07374,General,Yes
TIC_03013,CUST_07606,General,Yes
TIC_03014,CUST_04019,Billing,Yes
TIC_03015,CUST_03909,Billing,Yes
TIC_03016,CUST_05887,General,Yes
TIC_03017,CUST_06215,Billing,Yes
TIC_03018,CUST_08712,Billing,Yes
TIC_03019,CUST_09930,Billing,Yes
TIC_03020,CUST_02956,Technical,Yes
TIC_03021,CUST_06522,General,Yes
TIC_03022,CUST_03843,General,Yes
TIC_03023,CUST_03099,Billing,Yes
TIC_03024,CUST_06387,Technical,Yes
TIC_03025,CUST_06444,Technical,Yes
TIC_03026,CUST_00064,General,No
TIC_03027,CUST_08287,Technical,Yes
TIC_03028,CUST_07536,Technical,Yes
TIC_03029,CUST_09116,Billing,Yes
TIC_03030,CUST_06748,General,Yes
TIC_03031,CUST_05902,Billing,Yes
TIC_03032,CUST_03080,Technical,No
TIC_03033,CUST_03489,Billing,Yes
TIC_03034,CUST_08102,Technical,Yes
TIC_03035,CUST_07617,General,No
TIC_03036,CUST_08537,Billing,Yes
TIC_03037,CUST_01675,Technical,Yes
TIC_03038,CUST_05532,General,Yes
TIC_03039,CUST_04420,Technical,No
TIC_03040,CUST_00582,Technical,No
TIC_03041,CUST_08096,General,Yes
TIC_03042,CUST_07672,Billing,Yes
TIC_03043,CUST_00429,Billing,Yes
TIC_03044,CUST_08486,Technical,Yes
TIC_03045,CUST_07108,Technical,No
TIC_03046,CUST_06287,Technical,Yes
TIC_03047,CUST_09010,General,Yes
TIC_03048,CUST_02443,General,Yes
TIC_03049,CUST_09435,Technical,Yes
TIC_03050,CUST_00398,Technical,No
TIC_03051,CUST_00453,General,Yes
TIC_03052,CUST_02615,Technical,Yes
TIC_03053,CUST_06070,Billing,Yes
TIC_03054,CUST_00730,Technical,Yes
TIC_03055,CUST_01458,General,No
TIC_03056,CUST_04005,General,Yes
TIC_03057,CUST_02127,Technical,Yes
TIC_03058,CUST_05474,Technical,No
TIC_03059,CUST_05790,Technical,Yes
TIC_03060,CUST_00763,General,Yes
TIC_03061,CUST_08955,Technical,Yes
TIC_03062,CUST_01807,Technical,Yes
TIC_03063,CUST_08615,Technical,Yes
TIC_03064,CUST_02402,Billing,Yes
TIC_03065,CUST_09330,Technical,Yes
TIC_03066,CUST_03807,Technical,Yes
TIC_03067,CUST_04452,General,Yes
TIC_03068,CUST_08108,General,Yes
TIC_03069,CUST_06811,Technical,Yes
TIC_03070,CUST_07369,General,Yes
TIC_03071,CUST_07570,General,Yes
TIC_03072,CUST_07892,Technical,No
TIC_03073,CUST_04775,General,Yes
TIC_03074,CUST_05004,General,No
TIC_03075,CUST_08557,Billing,Yes
TIC_03076,CUST_05225,Billing,Yes
TIC_03077,CUST_04869,General,Yes
TIC_03078,CUST_05829,Billing,Yes
TIC_03079,CUST_02880,Technical,Yes
TIC_03080,CUST_00326,Technical,Yes
TIC_03081,CUST_06575,Technical,Yes
TIC_03082,CUST_04752,General,Yes
TIC_03083,CUST_02776,Technical,Yes
TIC_03084,CUST_09175,General,No
TIC_03085,CUST_05577,Technical,Yes
TIC_03086,CUST_09583,Technical,Yes
TIC_03087,CUST_09567,Billing,Yes
TIC_03088,CUST_00558,Technical,Yes
TIC_03089,CUST_00514,Technical,Yes
TIC_03090,CUST_01288,Billing,Yes
TIC_03091,CUST_05627,Billing,Yes
TIC_03092,CUST_01399,Technical,Yes
TIC_03093,CUST_01439,General,Yes
TIC_03094,CUST_05129,Technical,Yes
TIC_03095,CUST_00422,General,Yes
TIC_03096,CUST_05070,Technical,Yes
TIC_03097,CUST_05282,Billing,No
TIC_03098,CUST_05831,Technical,Yes
TIC_03099,CUST_00010,General,No
TIC_03100,CUST_05662,General,Yes
TIC_03101,CUST_07645,General,Yes
TIC_03102,CUST_06884,Technical,Yes
TIC_03103,CUST_05888,Billing,Yes
TIC_03104,CUST_04930,General,No
TIC_03105,CUST_08453,Billing,Yes
TIC_03106,CUST_02347,Billing,Yes
TIC_03107,CUST_09623,Billing,Yes
TIC_03108,CUST_04954,General,Yes
TIC_03109,CUST_08850,Technical,No
TIC_03110,CUST_06748,Technical,Yes
TIC_03111,CUST_06468,General,Yes
TIC_03112,CUST_01630,General,Yes
TIC_03113,CUST_05429,Billing,Yes
TIC_03114,CUST_09513,Billing,Yes
TIC_03115,CUST_07960,General,Yes
TIC_03116,CUST_04515,General,Yes
TIC_03117,CUST_03044,General,Yes
TIC_03118,CUST_06814,General,Yes
TIC_03119,CUST_07379,General,Yes
TIC_03120,CUST_00984,Billing,Yes
TIC_03121,CUST_05729,Billing,No
TIC_03122,CUST_05614,General,Yes
TIC_03123,CUST_08687,General,No
TIC_03124,CUST_08401,General,No
TIC_03125,CUST_05905,Technical,Yes
TIC_03126,CUST_06762,Technical,Yes
TIC_03127,CUST_09986,General,No
TIC_03128,CUST_06255,Technical,Yes
TIC_03129,CUST_05238,Billing,Yes
TIC_03130,CUST_01502,Technical,Yes
TIC_03131,CUST_00166,General,Yes
TIC_03132,CUST_00341,General,Yes
TIC_03133,CUST_02536,General,Yes
TIC_03134,CUST_07052,Billing,Yes
TIC_03135,CUST_09179,Technical,Yes
TIC_03136,CUST_02630,Technical,Yes
TIC_03137,CUST_03284,General,No
TIC_03138,CUST_02077,Technical,Yes
TIC_03139,CUST_08003,General,Yes
TIC_03140,CUST_05346,General,Yes
TIC_03141,CUST_08009,General,Yes
TIC_03142,CUST_02323,Technical,Yes
TIC_03143,CUST_04519,General,No
TIC_03144,CUST_01124,Technical,Yes
TIC_03145,CUST_06797,General,Yes
TIC_03146,CUST_09024,Technical,No
TIC_03147,CUST_01464,General,No
TIC_03148,CUST_01145,Technical,Yes
TIC_03149,CUST_08246,Technical,Yes
TIC_03150,CUST_04902,Billing,Yes
TIC_03151,CUST_07976,Technical,Yes
TIC_03152,CUST_04061,General,No
TIC_03153,CUST_05244,General,Yes
TIC_03154,CUST_02414,Billing,Yes
TIC_03155,CUST_06579,Technical,Yes
TIC_03156,CUST_08254,Technical,Yes
TIC_03157,CUST_04948,Technical,Yes
TIC_03158,CUST_05668,Billing,Yes
TIC_03159,CUST_04948,Billing,Yes
TIC_03160,CUST_05228,Technical,Yes
TIC_03161,CUST_05331,General,Yes
TIC_03162,CUST_04020,Technical,Yes
TIC_03163,CUST_06358,General,Yes
TIC_03164,CUST_09189,Billing,Yes
TIC_03165,CUST_07951,Technical,Yes
TIC_03166,CUST_03116,Technical,No
TIC_03167,CUST_03916,Billing,Yes
TIC_03168,CUST_05131,General,No
TIC_03169,CUST_03569,General,Yes
TIC_03170,CUST_06866,General,Yes
TIC_03171,CUST_08875,Technical,Yes
TIC_03172,CUST_08340,Technical,Yes
TIC_03173,CUST_03566,Billing,Yes
TIC_03174,CUST_05603,Technical,No
TIC_03175,CUST_05451,General,Yes
TIC_03176,CUST_08799,Billing,Yes
TIC_03177,CUST_08903,Billing,Yes
TIC_03178,CUST_04475,Billing,Yes
TIC_03179,CUST_00443,General,Yes
TIC_03180,CUST_09150,Technical,Yes
TIC_03181,CUST_06674,Technical,Yes
TIC_03182,CUST_00989,General,Yes
TIC_03183,CUST_01067,Billing,Yes
TIC_03184,CUST_06734,General,Yes
TIC_03185,CUST_09891,Technical,Yes
TIC_03186,CUST_03150,General,Yes
TIC_03187,CUST_03526,Technical,No
TIC_03188,CUST_00174,Billing,No
TIC_03189,CUST_07198,General,Yes
TIC_03190,CUST_03594,Billing,Yes
TIC_03191,CUST_01288,Technical,No
TIC_03192,CUST_08570,General,Yes
TIC_03193,CUST_07291,Billing,Yes
TIC_03194,CUST_09992,Technical,Yes
TIC_03195,CUST_05379,Technical,Yes
TIC_03196,CUST_04690,Technical,Yes
TIC_03197,CUST_01904,Billing,Yes
TIC_03198,CUST_08756,General,Yes
TIC_03199,CUST_06232,Technical,Yes
TIC_03200,CUST_07483,Technical,Yes
TIC_03201,CUST_08992,Technical,Yes
TIC_03202,CUST_07702,Technical,Yes
TIC_03203,CUST_01424,General,Yes
TIC_03204,CUST_08354,Billing,Yes
TIC_03205,CUST_06993,General,Yes
TIC_03206,CUST_06729,Billing,No
TIC_03207,CUST_02741,Technical,Yes
TIC_03208,CUST_01721,General,Yes
TIC_03209,CUST_03438,General,No
TIC_03210,CUST_02673,General,Yes
TIC_03211,CUST_03623,Technical,Yes
TIC_03212,CUST_08991,Technical,Yes
TIC_03213,CUST_03424,Billing,Yes
TIC_03214,CUST_00881,General,No
TIC_03215,CUST_03951,Technical,No
TIC_03216,CUST_07118,General,No
TIC_03217,CUST_09792,General,Yes
TIC_03218,CUST_00642,General,Yes
TIC_03219,CUST_08699,Billing,Yes
TIC_03220,CUST_04563,General,Yes
TIC_03221,CUST_00607,Billing,Yes
TIC_03222,CUST_01753,General,Yes
TIC_03223,CUST_03308,Technical,Yes
TIC_03224,CUST_06978,Billing,Yes
TIC_03225,CUST_01579,Technical,Yes
TIC_03226,CUST_08668,General,No
TIC_03227,CUST_08868,Technical,Yes
TIC_03228,CUST_09450,Billing,Yes
TIC_03229,CUST_09424,Technical,Yes
TIC_03230,CUST_06384,Billing,No
TIC_03231,CUST_03554,Billing,Yes
TIC_03232,CUST_05029,General,Yes
TIC_03233,CUST_04272,General,Yes
TIC_03234,CUST_08295,Billing,Yes
TIC_03235,CUST_05612,Technical,No
TIC_03236,CUST_04538,Technical,Yes
TIC_03237,CUST_01266,General,No
TIC_03238,CUST_07444,Billing,Yes
TIC_03239,CUST_04909,Billing,Yes
TIC_03240,CUST_08117,Billing,Yes
TIC_03241,CUST_02544,General,Yes
TIC_03242,CUST_00218,Billing,Yes
TIC_03243,CUST_01912,General,Yes
TIC_03244,CUST_03302,Technical,Yes
TIC_03245,CUST_09051,Technical,Yes
TIC_03246,CUST_09792,Billing,Yes
TIC_03247,CUST_02816,Billing,Yes
TIC_03248,CUST_06160,Technical,Yes
TIC_03249,CUST_08675,Technical,No
TIC_03250,CUST_07357,Technical,Yes
TIC_03251,CUST_00139,Technical,Yes
TIC_03252,CUST_00744,Billing,Yes
TIC_03253,CUST_08447,General,No
TIC_03254,CUST_04904,General,No
TIC_03255,CUST_09865,Billing,Yes
TIC_03256,CUST_08802,Billing,Yes
TIC_03257,CUST_05507,General,Yes
TIC_03258,CUST_01351,Technical,Yes
TIC_03259,CUST_00733,Billing,Yes
TIC_03260,CUST_06824,General,Yes
TIC_03261,CUST_03362,Billing,Yes
TIC_03262,CUST_06960,Billing,Yes
TIC_03263,CUST_01414,Technical,Yes
TIC_03264,CUST_09397,Billing,Yes
TIC_03265,CUST_06466,Billing,Yes
TIC_03266,CUST_02035,Technical,Yes
TIC_03267,CUST_03464,Billing,No
TIC_03268,CUST_02580,Technical,Yes
TIC_03269,CUST_00386,Billing,Yes
TIC_03270,CUST_04580,Billing,Yes
TIC_03271,CUST_03766,Billing,Yes
TIC_03272,CUST_01533,Billing,Yes
TIC_03273,CUST_01625,Billing,Yes
TIC_03274,CUST_08915,General,Yes
TIC_03275,CUST_01983,Technical,Yes
TIC_03276,CUST_03608,Billing,Yes
TIC_03277,CUST_04269,Technical,No
TIC_03278,CUST_08819,Billing,Yes
TIC_03279,CUST_05774,General,Yes
TIC_03280,CUST_03661,Technical,Yes
TIC_03281,CUST_04664,Billing,Yes
TIC_03282,CUST_08921,Technical,Yes
TIC_03283,CUST_01651,General,No
TIC_03284,CUST_05561,Billing,Yes
TIC_03285,CUST_04504,General,Yes
TIC_03286,CUST_00710,General,Yes
TIC_03287,CUST_01967,Billing,Yes
TIC_03288,CUST_02526,Billing,Yes
TIC_03289,CUST_07503,General,No
TIC_03290,CUST_03608,Billing,No
TIC_03291,CUST_09932,General,Yes
TIC_03292,CUST_02883,Billing,Yes
TIC_03293,CUST_05146,Technical,No
TIC_03294,CUST_06968,Billing,Yes
TIC_03295,CUST_00535,Billing,Yes
TIC_03296,CUST_00442,General,Yes
TIC_03297,CUST_03459,Billing,Yes
TIC_03298,CUST_06188,Billing,No
TIC_03299,CUST_08024,General,Yes
TIC_03300,CUST_05232,Technical,Yes
TIC_03301,CUST_08422,General,No
TIC_03302,CUST_08962,General,Yes
TIC_03303,CUST_06315,Technical,No
TIC_03304,CUST_01166,Billing,No
TIC_03305,CUST_01037,Billing,No
TIC_03306,CUST_07626,General,Yes
TIC_03307,CUST_03984,Technical,No
TIC_03308,CUST_04245,Technical,Yes
TIC_03309,CUST_03182,Technical,Yes
TIC_03310,CUST_04477,Technical,Yes
TIC_03311,CUST_09480,General,No
TIC_03312,CUST_03564,General,Yes
TIC_03313,CUST_04221,Billing,Yes
TIC_03314,CUST_08321,General,No
TIC_03315,CUST_00899,Technical,No
TIC_03316,CUST_03567,Billing,Yes
TIC_03317,CUST_02333,General,Yes
TIC_03318,CUST_04435,Technical,Yes
TIC_03319,CUST_04257,General,Yes
TIC_03320,CUST_00874,Billing,No
TIC_03321,CUST_08641,Billing,Yes
TIC_03322,CUST_08626,Billing,Yes
TIC_03323,CUST_03784,Technical,Yes
TIC_03324,CUST_06988,Technical,No
TIC_03325,CUST_08891,General,Yes
TIC_03326,CUST_08520,Technical,Yes
TIC_03327,CUST_03785,Technical,Yes
TIC_03328,CUST_05872,Billing,Yes
TIC_03329,CUST_09725,Technical,Yes
TIC_03330,CUST_00019,General,Yes
TIC_03331,CUST_06957,Billing,No
TIC_03332,CUST_05207,General,Yes
TIC_03333,CUST_07559,Technical,Yes
TIC_03334,CUST_06723,Billing,Yes
TIC_03335,CUST_09565,Technical,Yes
TIC_03336,CUST_06424,General,No
TIC_03337,CUST_06984,General,Yes
TIC_03338,CUST_05105,Billing,Yes
TIC_03339,CUST_02653,General,Yes
TIC_03340,CUST_00981,Technical,No
TIC_03341,CUST_01089,Technical,Yes
TIC_03342,CUST_04481,General,Yes
TIC_03343,CUST_04425,Technical,Yes
TIC_03344,CUST_03650,Technical,Yes
TIC_03345,CUST_01082,Technical,Yes
TIC_03346,CUST_03010,Billing,Yes
TIC_03347,CUST_02730,Billing,Yes
TIC_03348,CUST_05491,General,Yes
TIC_03349,CUST_03468,Billing,Yes
TIC_03350,CUST_08143,Technical,Yes
TIC_03351,CUST_01807,Technical,Yes
TIC_03352,CUST_06542,General,Yes
TIC_03353,CUST_04112,Technical,Yes
TIC_03354,CUST_05373,Billing,Yes
TIC_03355,CUST_00087,Technical,Yes
TIC_03356,CUST_07241,Technical,Yes
TIC_03357,CUST_03171,Billing,Yes
TIC_03358,CUST_00612,Technical,Yes
TIC_03359,CUST_03757,Billing,Yes
TIC_03360,CUST_01902,Billing,Yes
TIC_03361,CUST_01979,General,Yes
TIC_03362,CUST_04605,Billing,Yes
TIC_03363,CUST_01557,Billing,Yes
TIC_03364,CUST_03584,Billing,Yes
TIC_03365,CUST_04736,Billing,Yes
TIC_03366,CUST_06598,Technical,Yes
TIC_03367,CUST_02401,Technical,No
TIC_03368,CUST_06849,Technical,Yes
TIC_03369,CUST_07762,General,Yes
TIC_03370,CUST_08876,Technical,Yes
TIC_03371,CUST_00329,Technical,Yes
TIC_03372,CUST_03212,General,Yes
TIC_03373,CUST_05609,Technical,Yes
TIC_03374,CUST_02540,Billing,No
TIC_03375,CUST_02458,Billing,Yes
TIC_03376,CUST_07391,Technical,Yes
TIC_03377,CUST_01922,General,Yes
TIC_03378,CUST_00004,Billing,Yes
TIC_03379,CUST_05715,Technical,Yes
TIC_03380,CUST_01365,Billing,Yes
TIC_03381,CUST_06279,General,Yes
TIC_03382,CUST_09653,Technical,No
TIC_03383,CUST_00970,General,Yes
TIC_03384,CUST_00865,General,Yes
TIC_03385,CUST_04988,General,Yes
TIC_03386,CUST_00913,Billing,Yes
TIC_03387,CUST_01565,Technical,Yes
TIC_03388,CUST_08736,Technical,Yes
TIC_03389,CUST_07653,Billing,Yes
TIC_03390,CUST_08017,Billing,Yes
TIC_03391,CUST_07605,Technical,No
TIC_03392,CUST_01730,Technical,Yes
TIC_03393,CUST_09385,General,Yes
TIC_03394,CUST_00835,Billing,Yes
TIC_03395,CUST_09664,Billing,Yes
TIC_03396,CUST_06094,Billing,Yes
TIC_03397,CUST_00658,Billing,Yes
TIC_03398,CUST_05946,Billing,Yes
TIC_03399,CUST_02794,General,Yes
TIC_03400,CUST_09430,General,Yes
TIC_03401,CUST_07255,Technical,Yes
TIC_03402,CUST_08821,General,Yes
TIC_03403,CUST_04380,General,Yes
TIC_03404,CUST_09478,General,Yes
TIC_03405,CUST_01625,General,Yes
TIC_03406,CUST_09475,Billing,No
TIC_03407,CUST_01427,Technical,Yes
TIC_03408,CUST_01219,Technical,Yes
TIC_03409,CUST_06657,Technical,Yes
TIC_03410,CUST_06917,Technical,Yes
TIC_03411,CUST_04383,General,Yes
TIC_03412,CUST_00433,General,Yes
TIC_03413,CUST_08901,Billing,No
TIC_03414,CUST_05745,Technical,Yes
TIC_03415,CUST_05294,General,Yes
TIC_03416,CUST_03181,Technical,Yes
TIC_03417,CUST_08022,General,Yes
TIC_03418,CUST_00995,Billing,Yes
TIC_03419,CUST_01711,Billing,Yes
TIC_03420,CUST_07467,General,Yes
TIC_03421,CUST_00345,Technical,Yes
TIC_03422,CUST_09664,Billing,Yes
TIC_03423,CUST_02592,Billing,Yes
TIC_03424,CUST_07122,Billing,Yes
TIC_03425,CUST_03780,Billing,Yes
TIC_03426,CUST_09022,Technical,No
TIC_03427,CUST_07834,Technical,Yes
TIC_03428,CUST_06948,Technical,No
TIC_03429,CUST_08618,General,Yes
TIC_03430,CUST_01639,Technical,No
TIC_03431,CUST_03165,Technical,Yes
TIC_03432,CUST_00482,Billing,Yes
TIC_03433,CUST_08384,General,Yes
TIC_03434,CUST_03321,Billing,Yes
TIC_03435,CUST_03970,General,Yes
TIC_03436,CUST_01639,General,Yes
TIC_03437,CUST_04110,Technical,Yes
TIC_03438,CUST_07942,General,Yes
TIC_03439,CUST_08431,Technical,Yes
TIC_03440,CUST_07144,General,Yes
TIC_03441,CUST_03647,Technical,Yes
TIC_03442,CUST_08667,Billing,Yes
TIC_03443,CUST_06727,General,Yes
TIC_03444,CUST_02166,General,Yes
TIC_03445,CUST_07213,General,Yes
TIC_03446,CUST_02559,General,Yes
TIC_03447,CUST_06412,Billing,Yes
TIC_03448,CUST_02063,Billing,Yes
TIC_03449,CUST_05640,Technical,No
TIC_03450,CUST_07497,Billing,Yes
TIC_03451,CUST_00614,Technical,Yes
TIC_03452,CUST_04062,General,Yes
TIC_03453,CUST_06582,Billing,Yes
TIC_03454,CUST_05536,Technical,Yes
TIC_03455,CUST_04237,Billing,Yes
TIC_03456,CUST_04954,Billing,Yes
TIC_03457,CUST_04033,Technical,Yes
TIC_03458,CUST_08833,Technical,Yes
TIC_03459,CUST_00432,Technical,Yes
TIC_03460,CUST_05005,Technical,No
TIC_03461,CUST_05147,General,No
TIC_03462,CUST_00457,Technical,Yes
TIC_03463,CUST_08808,General,Yes
TIC_03464,CUST_05106,Technical,Yes
TIC_03465,CUST_06440,General,No
TIC_03466,CUST_01341,Technical,Yes
TIC_03467,CUST_04595,Billing,Yes
TIC_03468,CUST_04608,General,Yes
TIC_03469,CUST_08948,Technical,Yes
TIC_03470,CUST_09555,General,No
TIC_03471,CUST_03504,General,Yes
TIC_03472,CUST_09381,General,Yes
TIC_03473,CUST_04905,General,Yes
TIC_03474,CUST_08956,Technical,Yes
TIC_03475,CUST_01802,General,Yes
TIC_03476,CUST_09598,General,Yes
